obs,btce_ETH_buy,btce_ETH_sell,btce_ETH_depth_bid,btce_ETH_depth_ask,K_bid,k_ask,k_time,k_bid_vol,k_ask_vol,uc_trans 
4158,0.0239,0.02374,10693.674797699998,5987.977194679999,0.023759,0.023762,2016-06-10 22:25:51,3.39,31.56,211000.0
4159,0.0239,0.02374,10693.674797699998,5996.527194679999,0.023761,0.023762,2016-06-10 22:25:59,3.39,31.56,211000.0
4160,0.02388,0.02374,10694.767541339997,5882.562457769999,0.023761,0.023762,2016-06-10 22:26:08,3.39,31.56,211000.0
4161,0.02389,0.02374,10693.674797699998,5826.588108959999,0.023762,0.023857,2016-06-10 22:26:17,33.607,18.65,211000.0
4162,0.02388,0.02374,10693.763217699998,5828.141913239999,0.023795,0.023857,2016-06-10 22:26:26,167.92,18.65,211000.0
4163,0.02388,0.02374,10693.763217699998,5811.528108959999,0.023827,0.023857,2016-06-10 22:26:35,182.2,18.65,211000.0
4164,0.02388,0.02374,10627.863217699998,5789.24926593,0.023828,0.023857,2016-06-10 22:26:44,34.343,18.65,211000.0
4165,0.02388,0.02374,10443.84473141,5809.6992659299995,0.023812,0.023857,2016-06-10 22:26:52,71.971,18.65,211000.0
4166,0.02386,0.02374,10694.270678099998,5810.04711455,0.023772,0.023857,2016-06-10 22:27:00,71.493,18.65,211000.0
4167,0.02386,0.02374,10694.270678099998,5810.04711455,0.023772,0.023857,2016-06-10 22:27:09,71.493,18.65,211000.0
4168,0.02386,0.02374,10693.967947789997,5810.2035407,0.023751,0.02376,2016-06-10 22:27:17,1.0,34.064,211000.0
4169,0.02386,0.02374,10635.622696519998,5857.25435127,0.023751,0.02376,2016-06-10 22:27:26,1.0,34.064,211000.0
4170,0.02386,0.02374,10692.924817459998,5807.87361839,0.023753,0.02376,2016-06-10 22:27:35,1.0,34.064,211000.0
4171,0.02386,0.02374,10692.924817459998,5808.30493388,0.023756,0.02376,2016-06-10 22:27:43,35.129,34.064,211000.0
4172,0.02386,0.02374,10692.924817459998,5808.30493388,0.023756,0.02376,2016-06-10 22:27:51,35.129,34.064,211000.0
4173,0.02386,0.02374,10692.924817459998,5808.30493388,0.023756,0.023857,2016-06-10 22:27:59,35.129,18.65,211000.0
4174,0.02386,0.02374,10692.924817459998,5808.30493388,0.023756,0.023857,2016-06-10 22:28:09,34.129,18.65,211000.0
4175,0.02386,0.02374,10692.924817459998,5808.30493388,0.023752,0.023857,2016-06-10 22:28:18,34.855,18.65,211000.0
4176,0.02386,0.02374,10692.924817459998,5793.24493388,0.023752,0.023857,2016-06-10 22:28:27,33.855,18.65,211000.0
4177,0.02386,0.02374,10692.924817459998,5808.30493388,0.023753,0.023857,2016-06-10 22:28:35,1.0,18.65,211000.0
4178,0.02386,0.02374,10692.924817459998,5808.30493388,0.023754,0.023857,2016-06-10 22:28:44,33.947,18.65,211000.0
4179,0.02386,0.02374,10692.924817459998,5808.30493388,0.023754,0.023857,2016-06-10 22:28:52,33.947,18.65,211000.0
4180,0.02386,0.02374,10692.924817459998,5808.30493388,0.023755,0.023857,2016-06-10 22:29:01,1.0,18.65,211000.0
4181,0.02386,0.02374,10692.924817459998,5808.30493388,0.023754,0.023857,2016-06-10 22:29:10,31.942,18.65,211000.0
4182,0.02387,0.02374,10692.924817459998,5736.494052959999,0.023755,0.023857,2016-06-10 22:29:19,1.0,18.65,211000.0
4183,0.02387,0.02374,10483.6420011,5737.35487373,0.023751,0.023858,2016-06-10 22:29:27,35.197,66.361,211000.0
4184,0.02387,0.02374,10693.840031099999,5737.35487373,0.023751,0.023858,2016-06-10 22:29:35,35.197,66.361,211000.0
4185,0.02387,0.02374,10693.840031099999,5722.294873729999,0.023751,0.023858,2016-06-10 22:29:43,35.197,66.361,211000.0
4186,0.02387,0.02374,10693.840031099999,5737.35487373,0.023751,0.023858,2016-06-10 22:29:52,35.197,66.361,211000.0
4187,0.02387,0.02374,10693.840031099999,5737.35487373,0.023751,0.023858,2016-06-10 22:30:00,35.197,66.361,211000.0
4188,0.02387,0.02374,10483.6420011,5737.78538772,0.023751,0.023858,2016-06-10 22:30:09,35.197,66.361,211000.0
4189,0.02387,0.02374,10692.924817459998,5737.78538772,0.023751,0.023858,2016-06-10 22:30:17,35.197,66.361,211000.0
4190,0.02387,0.02374,10692.924817459998,5737.78538772,0.023751,0.023858,2016-06-10 22:30:25,35.197,66.361,211000.0
4191,0.02387,0.02374,10692.924817459998,5737.78538772,0.023751,0.023858,2016-06-10 22:30:34,35.197,66.361,211000.0
4192,0.02387,0.02374,10692.924817459998,5737.78538772,0.023751,0.023858,2016-06-10 22:30:42,35.197,66.361,211000.0
4193,0.02387,0.02374,10692.924817459998,5737.78538772,0.023751,0.023858,2016-06-10 22:30:51,35.197,66.361,211000.0
4194,0.02387,0.02374,10692.924817459998,5722.72538772,0.023751,0.023858,2016-06-10 22:30:59,35.197,66.361,211000.0
4195,0.02387,0.02374,10692.924817459998,5737.78538772,0.023751,0.023858,2016-06-10 22:31:07,35.197,66.361,211000.0
4196,0.02387,0.02374,10692.924817459998,5737.78538772,0.023751,0.023858,2016-06-10 22:31:15,35.197,66.361,211000.0
4197,0.02387,0.02374,10692.924817459998,5737.78538772,0.023751,0.023858,2016-06-10 22:31:23,35.197,66.361,211000.0
4198,0.02387,0.02374,10692.924817459998,5737.78538772,0.023751,0.023858,2016-06-10 22:31:31,35.197,66.361,211000.0
4199,0.02387,0.02374,10692.924817459998,5737.78538772,0.023751,0.023858,2016-06-10 22:31:41,35.197,66.361,211000.0
4200,0.02387,0.02374,10692.924817459998,5737.78538772,0.023751,0.023858,2016-06-10 22:31:50,35.197,66.361,211000.0
4201,0.02387,0.02374,10591.491757819998,5740.83504149,0.023751,0.023858,2016-06-10 22:31:58,35.197,66.361,211000.0
4202,0.0239,0.02374,10483.832494949998,5792.588813179999,0.023751,0.023858,2016-06-10 22:32:07,35.197,66.361,211000.0
4203,0.0239,0.02374,10695.29829741,5905.942567649999,0.023751,0.023858,2016-06-10 22:32:15,35.197,66.361,211000.0
4204,0.0239,0.02374,10695.209647409998,5792.614317019999,0.023751,0.023858,2016-06-10 22:32:23,35.197,66.361,211000.0
4205,0.0239,0.02374,10695.209647409998,5792.614317019999,0.023751,0.023858,2016-06-10 22:32:31,35.197,66.361,211000.0
4206,0.0239,0.02374,10695.209647409998,5920.076015119999,0.023751,0.023858,2016-06-10 22:32:40,35.197,66.361,211000.0
4207,0.0239,0.02374,10695.209647409998,5792.614317019999,0.023751,0.023858,2016-06-10 22:32:48,35.197,66.361,211000.0
4208,0.0239,0.02374,10695.209647409998,5777.55431702,0.023751,0.023858,2016-06-10 22:32:56,35.197,66.361,211000.0
4209,0.0239,0.02374,10695.209647409998,5792.614317019999,0.023751,0.023858,2016-06-10 22:33:05,35.197,66.361,211000.0
4210,0.02388,0.02374,10697.209647409998,5953.197775759999,0.023751,0.023858,2016-06-10 22:33:13,35.197,66.361,211000.0
4211,0.02388,0.02374,10697.209647409998,5792.556775759999,0.023751,0.023858,2016-06-10 22:33:21,35.197,66.361,211000.0
4212,0.02388,0.02374,10629.1131267,5792.556775759999,0.023751,0.023858,2016-06-10 22:33:30,35.197,66.361,211000.0
4213,0.02392,0.02374,10695.0131267,5897.790004069999,0.023751,0.023858,2016-06-10 22:33:38,35.197,66.361,211000.0
4214,0.02392,0.02374,10695.0131267,6042.438004069998,0.023751,0.023858,2016-06-10 22:33:46,35.197,66.361,211000.0
4215,0.02392,0.02374,10697.900728219998,6042.438004069998,0.023751,0.023858,2016-06-10 22:33:55,35.197,66.361,211000.0
4216,0.02392,0.02374,10697.900728219998,6042.9197131599985,0.023751,0.023858,2016-06-10 22:34:04,35.197,66.361,211000.0
4217,0.02392,0.02374,10694.906000399998,6027.859713159998,0.023751,0.023858,2016-06-10 22:34:13,35.197,66.361,211000.0
4218,0.02392,0.02374,10697.916567029999,6042.358816609998,0.023751,0.023858,2016-06-10 22:34:22,35.197,66.361,211000.0
4219,0.02391,0.02374,10697.916567029999,6041.483846219999,0.023751,0.023858,2016-06-10 22:34:30,35.197,66.361,211000.0
4220,0.0239,0.02374,10614.0282688,6006.223559809999,0.023751,0.023858,2016-06-10 22:34:39,35.197,66.361,211000.0
4221,0.02388,0.02374,10693.8282688,5873.176559809999,0.023751,0.023858,2016-06-10 22:34:48,35.197,66.361,211000.0
4222,0.02387,0.02374,10693.8282688,5886.7554856299985,0.023751,0.023858,2016-06-10 22:34:57,35.197,66.361,211000.0
4223,0.02387,0.02374,10698.075911519998,5885.445728069999,0.023751,0.023858,2016-06-10 22:35:05,35.197,66.361,211000.0
4224,0.02387,0.02374,10696.07591152,5886.716025099999,0.023751,0.023858,2016-06-10 22:35:13,35.197,66.361,211000.0
4225,0.02387,0.02374,10697.743593629999,5886.988373379998,0.023751,0.023858,2016-06-10 22:35:21,35.197,66.361,211000.0
4226,0.02387,0.02374,10697.743593629999,5872.028373379999,0.02375,0.023858,2016-06-10 22:35:30,44.863,66.361,211000.0
4227,0.02387,0.02374,10697.743593629999,5886.988373379998,0.02375,0.023858,2016-06-10 22:35:38,44.863,66.361,211000.0
4228,0.02387,0.02374,10694.930358239999,5886.988373379998,0.02375,0.023858,2016-06-10 22:35:46,44.863,66.361,211000.0
4229,0.02387,0.02374,10694.930358239999,5885.901732729999,0.02375,0.023858,2016-06-10 22:35:55,44.863,66.361,211000.0
4230,0.02387,0.02374,10696.930358239999,5885.901732729999,0.02375,0.023858,2016-06-10 22:36:03,44.863,66.361,211000.0
4231,0.02387,0.02374,10696.930358239999,5885.901732729999,0.02375,0.023858,2016-06-10 22:36:11,44.863,66.361,211000.0
4232,0.02387,0.02374,10695.056420019999,5885.901732729999,0.02375,0.023858,2016-06-10 22:36:19,44.863,66.361,211000.0
4233,0.02387,0.02374,10695.056420019999,5885.901732729999,0.02375,0.023858,2016-06-10 22:36:28,44.863,66.361,211000.0
4234,0.02387,0.02374,10695.056420019999,5885.901732729999,0.02375,0.023858,2016-06-10 22:36:37,44.863,66.361,211000.0
4235,0.02387,0.02374,10697.894327209999,5870.941732729999,0.023751,0.023858,2016-06-10 22:36:46,30.795,66.361,211000.0
4236,0.02387,0.02374,10697.894327209999,5885.901732729999,0.023751,0.023858,2016-06-10 22:36:54,30.795,66.361,211000.0
4237,0.02387,0.02374,10694.906992679998,5885.901732729999,0.023751,0.023858,2016-06-10 22:37:03,30.795,66.361,211000.0
4238,0.02387,0.02374,10697.916420299998,5885.901732729999,0.023751,0.023858,2016-06-10 22:37:11,30.795,66.361,211000.0
4239,0.02387,0.02374,10697.916420299998,5885.901732729999,0.023751,0.023858,2016-06-10 22:37:19,30.795,66.361,211000.0
4240,0.02387,0.02374,10697.916420299998,5885.901732729999,0.023751,0.023858,2016-06-10 22:37:28,30.795,66.361,211000.0
4241,0.02387,0.02374,10694.903567939999,5885.901732729999,0.023751,0.023858,2016-06-10 22:37:36,30.795,66.361,211000.0
4242,0.02387,0.02374,10694.903567939999,5885.901732729999,0.023751,0.023858,2016-06-10 22:37:44,30.795,66.361,211000.0
4243,0.02387,0.02374,10697.916926689999,5883.528693919999,0.023751,0.023858,2016-06-10 22:37:53,30.795,66.361,211000.0
4244,0.02387,0.02374,10698.005576689999,5869.381606259998,0.023751,0.023858,2016-06-10 22:38:01,30.795,66.361,211000.0
4245,0.02387,0.02374,10694.09213945,5846.839674679999,0.023751,0.023857,2016-06-10 22:38:10,30.795,61.869,211000.0
4246,0.02386,0.02374,10646.992633240001,5885.939674679999,0.023751,0.023856,2016-06-10 22:38:19,30.795,26.73,211000.0
4247,0.02385,0.02374,10650.00608206,5886.570598159999,0.023751,0.023855,2016-06-10 22:38:28,30.795,61.869,211000.0
4248,0.02385,0.02374,10439.808052059998,5886.570598159999,0.023751,0.02385,2016-06-10 22:38:37,30.795,11.4,211000.0
4249,0.02385,0.02374,10648.18361206,5886.570598159999,0.023751,0.02385,2016-06-10 22:38:46,30.795,11.4,211000.0
4250,0.02383,0.02374,10476.44899835,5880.273665049999,0.02375,0.023849,2016-06-10 22:38:54,44.863,61.869,211000.0
4251,0.02383,0.02374,10653.82976861,5864.716347389998,0.02375,0.023819,2016-06-10 22:39:03,44.863,32.37,211000.0
4252,0.02381,0.02374,10678.529768609998,5739.1575968,0.02375,0.023798,2016-06-10 22:39:11,44.863,168.92,211000.0
4253,0.0238,0.02374,10678.529768609998,5739.38879274,0.02375,0.023797,2016-06-10 22:39:20,44.863,38.92,211000.0
4254,0.0238,0.02374,10678.529768609998,5739.74033222,0.02375,0.023797,2016-06-10 22:39:29,44.863,38.92,211000.0
4255,0.0238,0.02374,10678.529768609998,5739.211684079999,0.02375,0.023797,2016-06-10 22:39:38,44.863,48.354,211000.0
4256,0.0238,0.02374,10678.529768609998,5739.211684079999,0.02375,0.023797,2016-06-10 22:39:47,44.863,38.92,211000.0
4257,0.0238,0.02374,10678.529768609998,5724.25168408,0.02375,0.023797,2016-06-10 22:39:56,44.863,38.92,211000.0
4258,0.0238,0.02374,10678.529768609998,5757.24168408,0.02375,0.023797,2016-06-10 22:40:04,44.863,70.116,211000.0
4259,0.0238,0.02374,10678.529768609998,5736.6516840799995,0.02375,0.023797,2016-06-10 22:40:12,44.863,70.116,211000.0
4260,0.02382,0.02374,10678.529768609998,5735.292544759999,0.02375,0.023797,2016-06-10 22:40:21,44.863,70.116,211000.0
4261,0.02383,0.02374,10678.529768609998,5736.92254476,0.023732,0.023797,2016-06-10 22:40:30,40.259,70.116,211000.0
4262,0.02383,0.02374,10678.529768609998,5736.58030109,0.023732,0.023794,2016-06-10 22:40:38,40.259,12.8,211000.0
4263,0.02383,0.02374,10678.529768609998,5738.15307428,0.023732,0.023794,2016-06-10 22:40:47,40.259,12.8,211000.0
4264,0.02383,0.02374,10678.227038299998,5737.04390807,0.023732,0.023794,2016-06-10 22:40:56,40.259,12.8,211000.0
4265,0.02383,0.02374,10678.227038299998,5737.04390807,0.023732,0.023794,2016-06-10 22:41:04,40.259,12.8,211000.0
4266,0.02383,0.0238,10638.705695609999,5774.87093579,0.023732,0.023794,2016-06-10 22:41:13,40.259,34.189,211000.0
4267,0.02383,0.0238,10678.21295197,5736.58030109,0.023732,0.023794,2016-06-10 22:41:22,40.259,34.189,211000.0
4268,0.02381,0.0238,10677.18773106,5702.374193039999,0.023732,0.023794,2016-06-10 22:41:31,40.259,34.189,211000.0
4269,0.02381,0.0238,10677.18773106,5749.7909871,0.023732,0.023794,2016-06-10 22:41:40,40.259,34.189,211000.0
4270,0.0239,0.0238,10489.941947399999,5882.154061989999,0.023732,0.023794,2016-06-10 22:41:49,40.259,34.189,211000.0
4271,0.02377,0.02374,10651.20932943,5893.952468429999,0.023732,0.023769,2016-06-10 22:41:58,40.259,145.714,211000.0
4272,0.02376,0.02374,10464.76223943,5893.802468429998,0.023732,0.023769,2016-06-10 22:42:08,40.259,145.714,211000.0
4273,0.02375,0.02374,10593.42430048,5872.6779265999985,0.023732,0.023769,2016-06-10 22:42:17,40.259,145.714,211000.0
4274,0.02375,0.02374,10671.919159849998,5872.6779265999985,0.023732,0.023759,2016-06-10 22:42:26,40.259,168.46,211000.0
4275,0.02375,0.02374,10652.119159849999,5858.602896989999,0.023732,0.023759,2016-06-10 22:42:34,40.259,168.46,211000.0
4276,0.02375,0.02374,10481.577763799998,5872.677926599999,0.023732,0.023757,2016-06-10 22:42:42,40.259,144.47,211000.0
4277,0.02375,0.02374,10481.577763799998,5893.663578989998,0.023732,0.023749,2016-06-10 22:42:51,40.259,170.77,211000.0
4278,0.02373,0.02371,10691.073400959998,5892.451063319999,0.023732,0.023749,2016-06-10 22:42:59,8.979,170.77,211000.0
4279,0.02373,0.02371,10691.073400959998,5844.972994899999,0.023732,0.023747,2016-06-10 22:43:08,8.979,147.136,211000.0
4280,0.02373,0.02371,10691.073400959998,5858.978024509999,0.023727,0.023747,2016-06-10 22:43:15,6.019,147.136,211000.0
4281,0.02373,0.02371,10705.096206329998,5861.46136555,0.023727,0.02373,2016-06-10 22:43:25,1.339,11.4,211000.0
4282,0.02372,0.02371,10705.096206329998,5863.674260959999,0.023727,0.02373,2016-06-10 22:43:33,0.299,11.4,211000.0
4283,0.02372,0.0237,10594.700514839999,5850.304433349999,0.023685,0.023699,2016-06-10 22:43:41,1.495,15.98,211000.0
4284,0.02372,0.0237,10766.417184799999,5836.27858441,0.023685,0.023699,2016-06-10 22:43:50,0.335,15.98,211000.0
4285,0.02372,0.0237,10867.4872748,5850.2736140199995,0.023685,0.023699,2016-06-10 22:43:58,0.335,15.98,211000.0
4286,0.02372,0.0237,10713.786661139999,5701.64281725,0.023685,0.023699,2016-06-10 22:44:06,0.335,39.469,211000.0
4287,0.02372,0.0237,10854.27293378,5752.3635752,0.023685,0.023699,2016-06-10 22:44:15,0.335,60.787,211000.0
4288,0.02372,0.0237,10855.18875734,5738.585286209999,0.023685,0.023699,2016-06-10 22:44:23,0.335,60.787,211000.0
4289,0.02388,0.0237,10855.18875734,5897.326551849998,0.023685,0.023699,2016-06-10 22:44:33,0.335,60.787,211000.0
4290,0.02381,0.0237,10873.28575734,6164.2221084899975,0.023685,0.023699,2016-06-10 22:44:41,0.335,60.787,211000.0
4291,0.02377,0.0237,10873.40058034,6174.420159839999,0.023685,0.023699,2016-06-10 22:44:50,0.335,60.787,211000.0
4292,0.02377,0.0237,10873.40058034,6046.062750719998,0.023685,0.023699,2016-06-10 22:44:58,0.335,29.469,211000.0
4293,0.02377,0.0237,10872.3342041,6032.092750719999,0.023685,0.023699,2016-06-10 22:45:07,0.335,29.469,211000.0
4294,0.02375,0.02369,10894.621352549997,5957.894625579998,0.023658,0.023699,2016-06-10 22:45:15,21.787,29.469,211000.0
4295,0.02377,0.02369,10894.621352549997,5997.092012439999,0.023658,0.023699,2016-06-10 22:45:24,21.787,29.469,211000.0
4296,0.02377,0.02369,10894.621352549997,5870.63358333,0.023658,0.023699,2016-06-10 22:45:33,21.787,29.469,211000.0
4297,0.02373,0.02369,10889.564868259997,6012.114454579999,0.023658,0.023699,2016-06-10 22:45:42,21.787,5.98,211000.0
4298,0.02377,0.02369,10806.750639299999,6014.824816399999,0.023658,0.023699,2016-06-10 22:45:50,21.787,5.98,211000.0
4299,0.02375,0.02369,10846.862703539999,5991.1660060899985,0.023658,0.023699,2016-06-10 22:45:59,21.787,5.98,211000.0
4300,0.02375,0.02369,10745.882703539999,6039.811571909998,0.023658,0.023697,2016-06-10 22:46:07,21.787,127.14,211000.0
4301,0.02377,0.02369,10745.76411376,6022.350833839999,0.023658,0.023717,2016-06-10 22:46:15,21.787,136.81,211000.0
4302,0.02373,0.02369,10745.69620903,6021.720833839999,0.023658,0.023709,2016-06-10 22:46:32,21.787,108.56,211000.0
4303,0.02377,0.02369,10745.69620903,6022.350833839999,0.023658,0.023709,2016-06-10 22:46:40,21.787,108.56,211000.0
4304,0.02377,0.02369,10745.69620903,6022.350833839999,0.023658,0.023709,2016-06-10 22:46:48,21.787,108.56,211000.0
4305,0.02377,0.02369,10675.88060233,6003.5147931699985,0.023658,0.023709,2016-06-10 22:46:57,21.787,108.56,211000.0
4306,0.02375,0.02369,10753.05368405,5880.73781298,0.023658,0.023709,2016-06-10 22:47:05,21.787,108.56,211000.0
4307,0.02377,0.02369,10683.302140310001,5880.956379939999,0.023658,0.023709,2016-06-10 22:47:13,21.787,108.56,211000.0
4308,0.02377,0.02369,10683.302140310001,5870.76201554,0.023658,0.023709,2016-06-10 22:47:22,21.787,108.56,211000.0
4309,0.02375,0.02369,10683.302140310001,5844.308243849999,0.023658,0.023708,2016-06-10 22:47:31,21.787,16.457,211000.0
4310,0.02374,0.02369,10683.302140310001,6030.659349799999,0.023658,0.023707,2016-06-10 22:47:40,21.787,48.6,211000.0
4311,0.02374,0.02369,10683.302140310001,5915.72461289,0.023658,0.023707,2016-06-10 22:47:48,21.787,48.6,211000.0
4312,0.02373,0.02369,10683.302140310001,5880.08574548,0.023658,0.023707,2016-06-10 22:47:56,21.787,48.6,211000.0
4313,0.02373,0.02369,10683.302140310001,5880.08574548,0.023658,0.023707,2016-06-10 22:48:04,21.787,48.6,211000.0
4314,0.02373,0.02369,10683.302140310001,5870.50574548,0.023658,0.023707,2016-06-10 22:48:13,21.787,48.6,211000.0
4315,0.02373,0.02369,10683.302140310001,5858.529853079999,0.023658,0.023707,2016-06-10 22:48:21,21.787,48.6,211000.0
4316,0.02373,0.02369,10683.302140310001,5864.979853079999,0.023658,0.023707,2016-06-10 22:48:29,21.787,48.6,211000.0
4317,0.02373,0.02369,10683.302140310001,5737.0716455599995,0.023658,0.023707,2016-06-10 22:48:38,21.787,48.6,211000.0
4318,0.02373,0.02369,10683.302140310001,5737.0716455599995,0.023658,0.023707,2016-06-10 22:48:46,21.787,48.6,211000.0
4319,0.02373,0.02369,10683.302140310001,5737.0716455599995,0.023658,0.023707,2016-06-10 22:48:54,21.787,48.6,211000.0
4320,0.02373,0.02369,10683.302140310001,5737.0716455599995,0.023658,0.023707,2016-06-10 22:49:02,21.787,48.6,211000.0
4321,0.02373,0.02369,10683.302140310001,5737.0716455599995,0.023658,0.023707,2016-06-10 22:49:11,21.787,48.6,211000.0
4322,0.02373,0.02369,10452.64595891,5737.0716455599995,0.023658,0.023707,2016-06-10 22:49:19,21.787,48.6,211000.0
4323,0.02373,0.02369,10682.85184136,5737.0716455599995,0.023658,0.023707,2016-06-10 22:49:27,21.787,48.6,211000.0
4324,0.02373,0.02369,10682.85184136,5852.006382469999,0.023658,0.023707,2016-06-10 22:49:37,21.787,48.6,211000.0
4325,0.02373,0.02369,10682.85184136,5737.0716455599995,0.023658,0.023707,2016-06-10 22:49:46,21.787,48.6,211000.0
4326,0.02373,0.02369,10682.85184136,5736.51997067,0.023658,0.023707,2016-06-10 22:49:54,21.787,48.6,211000.0
4327,0.02373,0.02369,10682.85184136,5736.54769862,0.023658,0.023707,2016-06-10 22:50:02,21.787,48.6,211000.0
4328,0.02373,0.02369,10682.85184136,5736.54769862,0.023658,0.023707,2016-06-10 22:50:10,21.787,48.6,211000.0
4329,0.02373,0.02369,10682.85184136,5721.25007629,0.023658,0.023707,2016-06-10 22:50:18,21.787,48.6,211000.0
4330,0.02373,0.02369,10682.85184136,5721.25007629,0.023658,0.023707,2016-06-10 22:50:27,21.787,48.6,211000.0
4331,0.02373,0.02369,10682.85184136,5721.25007629,0.023658,0.023707,2016-06-10 22:50:36,21.787,48.6,211000.0
4332,0.02373,0.02369,10745.23429976,5726.44905205,0.023658,0.023707,2016-06-10 22:50:44,21.787,48.6,211000.0
4333,0.02373,0.02369,10795.99415028,5701.16171295,0.023658,0.023707,2016-06-10 22:50:53,21.787,48.6,211000.0
4334,0.02376,0.02369,10846.17137656,5715.10932142,0.023658,0.023707,2016-06-10 22:51:02,21.787,48.6,211000.0
4335,0.02376,0.02369,10846.17137656,5715.10932142,0.023658,0.023707,2016-06-10 22:51:10,21.787,48.6,211000.0
4336,0.02376,0.02369,10846.17137656,5715.484629629999,0.023658,0.023708,2016-06-10 22:51:18,21.787,16.457,211000.0
4337,0.02383,0.02369,10540.58012343,6008.126211189999,0.023659,0.023708,2016-06-10 22:51:27,31.138,16.457,211000.0
4338,0.0238,0.02369,10610.972783879999,5875.2761489099985,0.023659,0.023708,2016-06-10 22:51:35,31.138,16.457,211000.0
4339,0.02375,0.02369,10682.32965388,5875.2761489099985,0.02366,0.023739,2016-06-10 22:51:44,27.781,17.647,211000.0
4340,0.02383,0.02367,10676.76449639,5867.6549627999975,0.023661,0.023739,2016-06-10 22:51:53,32.585,13.427,211000.0
4341,0.0238,0.02367,10751.97183594,6028.317113729998,0.023659,0.023738,2016-06-10 22:52:02,27.781,5.95,211000.0
4342,0.02378,0.02367,10641.52285804,5861.341586539998,0.023658,0.023738,2016-06-10 22:52:11,21.787,5.95,211000.0
4343,0.02378,0.02367,10682.57243049,5873.057920729998,0.023658,0.023738,2016-06-10 22:52:20,21.787,5.95,211000.0
4344,0.02379,0.02367,10675.09916687,5861.351756709999,0.023658,0.02373,2016-06-10 22:52:28,21.787,11.4,211000.0
4345,0.02379,0.02367,10502.49925487,5862.736491289998,0.023659,0.02373,2016-06-10 22:52:37,34.444,11.4,211000.0
4346,0.02378,0.02367,10644.06251732,5703.93613562,0.023659,0.023739,2016-06-10 22:52:47,34.444,31.328,211000.0
4347,0.02378,0.02367,10644.06251732,5707.879490859999,0.023659,0.023739,2016-06-10 22:52:56,34.444,31.328,211000.0
4348,0.02377,0.02367,10701.85158269,1974.3602378199998,0.023658,0.023738,2016-06-10 22:53:04,21.787,9.46,211000.0
4349,0.02376,0.02367,10675.20046415,5720.56463389,0.023658,0.023738,2016-06-10 22:53:13,21.787,9.46,211000.0
4350,0.02375,0.02367,10675.20046415,5878.456396819998,0.023658,0.023738,2016-06-10 22:53:22,21.787,9.46,211000.0
4351,0.02375,0.02367,10675.20046415,5708.67439682,0.023658,0.023729,2016-06-10 22:53:31,57.497,16.2,211000.0
4352,0.02383,0.02367,10675.20046415,5907.519366769999,0.023658,0.023729,2016-06-10 22:53:40,21.787,16.2,211000.0
4353,0.02374,0.02367,10675.20046415,5729.454935729999,0.023658,0.023729,2016-06-10 22:53:48,21.787,16.2,211000.0
4354,0.02374,0.02367,10675.20046415,5733.014396819999,0.023658,0.023729,2016-06-10 22:53:56,21.787,16.2,211000.0
4355,0.02378,0.02367,10624.15210471,5764.59840558,0.023658,0.023729,2016-06-10 22:54:05,21.787,16.2,211000.0
4356,0.02373,0.02367,10624.15210471,5730.95300415,0.023658,0.023729,2016-06-10 22:54:14,21.787,16.2,211000.0
4357,0.02373,0.02367,10693.36362876,5733.014396819999,0.023658,0.023729,2016-06-10 22:54:22,21.787,16.2,211000.0
4358,0.02378,0.02367,10692.88352584,5727.744633889999,0.023658,0.023729,2016-06-10 22:54:31,21.787,16.2,211000.0
4359,0.02378,0.02367,10692.88352584,5727.744633889999,0.023658,0.023729,2016-06-10 22:54:39,21.787,16.2,211000.0
4360,0.02372,0.02367,10700.14472321,5831.011010379999,0.023729,0.02373,2016-06-10 22:54:47,0.022,11.4,211000.0
4361,0.02383,0.02367,10739.29265413,5824.76627706,0.023659,0.02373,2016-06-10 22:54:55,30.813,11.4,211000.0
4362,0.02381,0.02367,10692.175891249999,6019.651697219999,0.023659,0.02373,2016-06-10 22:55:04,52.213,11.4,211000.0
4363,0.0238,0.02367,10550.7022688,5887.318430539998,0.023659,0.02373,2016-06-10 22:55:13,52.213,11.4,211000.0
4364,0.02381,0.02367,10629.005992929999,6019.483892189998,0.02366,0.02373,2016-06-10 22:55:21,31.77,11.4,211000.0
4365,0.0238,0.02367,10662.06901384,6030.934329339998,0.023659,0.02373,2016-06-10 22:55:29,32.278,11.4,211000.0
4366,0.02379,0.02367,10662.06901384,6036.929062659998,0.023659,0.02373,2016-06-10 22:55:38,32.278,11.4,211000.0
4367,0.02379,0.02367,10660.06901384,6036.929062659998,0.023659,0.02373,2016-06-10 22:55:46,32.278,11.4,211000.0
4368,0.02387,0.02367,10628.78494426,5887.9051942199985,0.023659,0.02378,2016-06-10 22:55:55,60.842,170.0,211000.0
4369,0.02385,0.02367,10699.60424426,5782.05595715,0.023659,0.023759,2016-06-10 22:56:04,60.842,10.987,211000.0
4370,0.02383,0.02367,10520.52811879,5702.29770004,0.02366,0.023759,2016-06-10 22:56:12,2.951,10.987,211000.0
4371,0.02385,0.02367,10732.06498879,5954.9167000399975,0.023661,0.023759,2016-06-10 22:56:20,59.856,10.987,211000.0
4372,0.02385,0.02367,10732.06498879,5960.286462969998,0.023661,0.023769,2016-06-10 22:56:28,59.856,5.56,211000.0
4373,0.02385,0.02367,10732.06498879,5960.286462969998,0.023661,0.023769,2016-06-10 22:56:36,28.568,5.56,211000.0
